source,sentid,is_proper_name,uses_spanish_orthography,is_spa,spanish_word_has_nahuatl_morphemes,orig,inali_keep_spanish,ilv_keep_spanish,sep_keep_spanish,ack_keep_spanish,corrected_spanish_orthography
ixquihuacan_trabajo,1,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,1,0,1,0,0,ok,ok,oc,ok,oc,
ixquihuacan_trabajo,1,0,1,0,0,sikeh,sikeh,siqueh,sikej,ciqueh,
ixquihuacan_trabajo,1,0,1,0,0,ok,ok,oc,ok,oc,
ixquihuacan_trabajo,1,0,1,0,0,kochtokeh,kochtokeh,cochtoqueh,kochtokej,cochtoqueh,
ixquihuacan_trabajo,1,0,1,0,0,ok,ok,oc,ok,oc,
ixquihuacan_trabajo,1,0,1,0,0,se,se,se,se,ce,
ixquihuacan_trabajo,1,0,1,1,0,ratito,ratito,ratito,ratito,ratito,
ixquihuacan_trabajo,1,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,2,0,1,1,0,Después,Después,Después,Después,Después,
ixquihuacan_trabajo,2,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,2,0,1,1,0,de,de,de,de,de,
ixquihuacan_trabajo,2,0,1,1,0,que,que,que,que,que,
ixquihuacan_trabajo,2,0,1,1,0,y,y,y,y,y,
ixquihuacan_trabajo,2,0,1,0,0,o,o,o,o,o,
ixquihuacan_trabajo,2,0,1,0,0,nikakixteh,nikakixteh,nicaquixteh,nikakixtej,nicaquixteh,
ixquihuacan_trabajo,2,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,2,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,2,0,1,0,0,ompa,ompa,ompa,ompa,ompa,
ixquihuacan_trabajo,2,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,2,0,1,1,1,nojefe,nojefe,nojefe,nojefe,nojefe,
ixquihuacan_trabajo,2,0,1,0,0,no,no,no,no,no,
ixquihuacan_trabajo,2,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,2,0,1,0,0,mewa,mewa,meua,meua,mehua,
ixquihuacan_trabajo,2,0,1,0,0,wan,wan,uan,uan,huan,
ixquihuacan_trabajo,2,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,2,0,1,0,0,pewi,pewi,peui,peui,pehui,
ixquihuacan_trabajo,2,0,1,0,0,kipayana,kipayana,quipayana,kipayana,quipayana,
ixquihuacan_trabajo,2,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,3,0,1,0,0,Wan,wan,uan,uan,huan,
ixquihuacan_trabajo,3,0,1,0,0,tla,tla,tla,tla,tla,
ixquihuacan_trabajo,3,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,3,0,1,0,0,kwale,kwale,cuale,kuale,cuale,
ixquihuacan_trabajo,3,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,3,0,1,0,0,o,o,o,o,o,
ixquihuacan_trabajo,3,0,1,0,0,sekipayah,sekipayah,sequipayah,sekipayaj,cequipayah,
ixquihuacan_trabajo,3,0,1,0,0,nochi,nochi,nochi,nochi,nochi,
ixquihuacan_trabajo,3,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,3,0,1,0,0,nikxotlaltia,nikxotlaltia,nicxotlaltia,nikxotlaltia,nicxotlaltia,
ixquihuacan_trabajo,3,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,3,0,1,1,0,máquina,máquina,máquina,máquina,máquina,
ixquihuacan_trabajo,3,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,3,0,1,0,0,niktlikwiltia,niktlikwiltia,nictlicuiltia,niktlikuiltia,nictlicuiltia,
ixquihuacan_trabajo,3,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,4,0,1,0,0,wan,wan,uan,uan,huan,
ixquihuacan_trabajo,4,0,1,0,0,ompa,ompa,ompa,ompa,ompa,
ixquihuacan_trabajo,4,0,1,0,0,sekwika,sekwika,secuica,sekuika,cecuica,
ixquihuacan_trabajo,4,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,4,0,1,0,0,tixtli,tixtli,tixtli,tixtli,tixtli,
ixquihuacan_trabajo,4,0,1,0,0,ich,ich,ich,ich,ich,
ixquihuacan_trabajo,4,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,4,0,1,1,0,máquina,máquina,máquina,máquina,máquina,
ixquihuacan_trabajo,4,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,4,0,1,0,0,nochi,nochi,nochi,nochi,nochi,
ixquihuacan_trabajo,4,0,1,0,0,sekitlatlalia,sekitlatlalia,sequitlatlalia,sekitlatlalia,cequitlatlalia,
ixquihuacan_trabajo,4,0,1,0,0,;,;,;,;,;,
ixquihuacan_trabajo,4,0,1,1,0,después,después,después,después,después,
ixquihuacan_trabajo,4,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,4,0,1,0,0,sekixtia,sekixtia,sequixtia,sekixtia,cequixtia,
ixquihuacan_trabajo,4,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,5,0,1,1,0,Igual,Igual,Igual,Igual,Igual,
ixquihuacan_trabajo,5,0,1,1,0,a,a,a,a,a,
ixquihuacan_trabajo,5,0,1,1,0,vez,vez,vez,vez,vez,
ixquihuacan_trabajo,5,0,1,0,0,yeh,yeh,yeh,yej,yeh,
ixquihuacan_trabajo,5,0,1,1,1,kimanejaroa,kimanejaroa,quimanejaroa,quimanejaroa,quimanejaroa,
ixquihuacan_trabajo,5,0,1,0,0,kitikitiltia,kitikitiltia,quitiquitiltia,kitikitiltia,quitiquitiltia,
ixquihuacan_trabajo,5,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,5,0,1,1,0,máquina,máquina,máquina,máquina,máquina,
ixquihuacan_trabajo,5,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,6,0,1,0,0,Wan,wan,uan,uan,huan,
ixquihuacan_trabajo,6,0,1,0,0,ompa,ompa,ompa,ompa,ompa,
ixquihuacan_trabajo,6,0,1,0,0,ohkon,ohkon,ohcon,ojkon,ohcon,
ixquihuacan_trabajo,6,0,1,0,0,sekichiwa,sekichiwa,sequichiua,sekichiua,cequichihua,
ixquihuacan_trabajo,6,0,1,0,0,kera,kera,quera,kera,quera,
ixquihuacan_trabajo,6,0,1,0,0,se,se,se,se,ce,
ixquihuacan_trabajo,6,0,1,1,0,hora,hora,hora,hora,hora,
ixquihuacan_trabajo,6,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,6,0,1,0,0,setikitok,setikitok,setiquitoc,setikitok,cetiquitoc,
ixquihuacan_trabajo,6,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,7,0,1,0,0,wan,wan,uan,uan,huan,
ixquihuacan_trabajo,7,0,1,0,0,ohkon,ohkon,ohcon,ojkon,ohcon,
ixquihuacan_trabajo,7,0,1,1,0,tranquilo,tranquilo,tranquilo,tranquilo,tranquilo,
ixquihuacan_trabajo,7,0,1,0,0,ohkon,ohkon,ohcon,ojkon,ohcon,
ixquihuacan_trabajo,7,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,7,0,1,0,0,tlakuuaneh,tlakwaneh,tlacuaneh,tlakuanej,tlacuaneh,
ixquihuacan_trabajo,7,0,1,0,0,tlahtlaneh,tlahtlaneh,tlahtlaneh,tlajtlanej,tlahtlaneh,
ixquihuacan_trabajo,7,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,7,0,1,0,0,tlaxkal,tlaxkal,tlaxcal,tlaxkal,tlaxcal,
ixquihuacan_trabajo,7,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,8,0,1,0,0,Ohkon,ohkon,ohcon,ojkon,ohcon,
ixquihuacan_trabajo,8,0,1,0,0,ahsis,ahsis,ahsis,ajsis,ahciz,
ixquihuacan_trabajo,8,0,1,0,0,se,se,se,se,ce,
ixquihuacan_trabajo,8,0,1,1,0,ocho,ocho,ocho,ocho,ocho,
ixquihuacan_trabajo,8,0,1,1,0,y,y,y,y,y,
ixquihuacan_trabajo,8,0,1,1,0,media,media,media,media,media,
ixquihuacan_trabajo,8,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,8,0,1,0,0,ehko,ehko,ehco,ejko,ehco,
ixquihuacan_trabajo,8,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,8,0,1,0,0,tlen,tlen,tlen,tlen,tlen,
ixquihuacan_trabajo,8,0,1,1,1,kirepartiroa,kirepartiroa,quirepartiroa,quirepartiroa,quirepartiroa,
ixquihuacan_trabajo,8,0,1,0,0,tlaxkal,tlaxkal,tlaxcal,tlaxkal,tlaxcal,
ixquihuacan_trabajo,8,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,9,0,1,1,1,Kirepartiroa,Kirepartiroa,quirepartiroa,quirepartiroa,quirepartiroa,
ixquihuacan_trabajo,9,0,1,0,0,yeh,yeh,yeh,yej,yeh,
ixquihuacan_trabajo,9,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,9,1,1,0,0,Mario,mario,Mario,Mario,Mario,
ixquihuacan_trabajo,9,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,10,0,1,0,0,Wan,wan,uan,uan,huan,
ixquihuacan_trabajo,10,0,1,0,0,ompa,ompa,ompa,ompa,ompa,
ixquihuacan_trabajo,10,0,1,0,0,sekipalewia,sekipalewia,sequipaleuia,sekipaleuia,cequipalehuia,
ixquihuacan_trabajo,10,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,11,0,1,1,0,A,A,A,A,A,
ixquihuacan_trabajo,11,0,1,1,0,vez,vez,vez,vez,vez,
ixquihuacan_trabajo,11,0,1,0,0,ehko,ehko,ehco,ejko,ehco,
ixquihuacan_trabajo,11,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,11,0,1,0,0,tlahkah,tlahkah,tlahcah,tlajkaj,tlahcah,
ixquihuacan_trabajo,11,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,11,0,1,0,0,no,no,no,no,no,
ixquihuacan_trabajo,11,0,1,0,0,kochtlamilawa,kochtlamilawa,cochtlamilaua,kochtlamilaua,cochtlamilahua,
ixquihuacan_trabajo,11,0,1,0,0,amo,amo,amo,amo,amo,
ixquihuacan_trabajo,11,0,1,0,0,nimah,nimah,nimah,nimaj,nimah,
ixquihuacan_trabajo,11,0,1,0,0,wits,wits,uits,uits,huitz,
ixquihuacan_trabajo,11,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,11,0,1,0,0,onkah,onkah,oncah,onkaj,oncah,
ixquihuacan_trabajo,11,0,1,0,0,sekah,sekah,secah,sekaj,cecah,
ixquihuacan_trabajo,11,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,12,0,1,1,0,pero,pero,pero,pero,pero,
ixquihuacan_trabajo,12,0,1,0,0,kachi,kachi,cachi,kachi,cachi,
ixquihuacan_trabajo,12,0,1,1,0,más,más,más,más,más,
ixquihuacan_trabajo,12,0,1,0,0,yeh,yeh,yeh,yej,yeh,
ixquihuacan_trabajo,12,0,1,0,0,non,non,non,non,non,
ixquihuacan_trabajo,12,0,1,1,0,siempre,siempre,siempre,siempre,siempre,
ixquihuacan_trabajo,12,0,1,0,0,sekichiwtok,sekichiwtok,sequichiutoc,sekichiutok,cequichiuhtoc,
ixquihuacan_trabajo,12,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,13,0,1,0,0,Setlami,setlami,setlami,setlami,cetlami,
ixquihuacan_trabajo,13,0,1,1,0,igual,igual,igual,igual,igual,
ixquihuacan_trabajo,13,0,1,0,0,se,se,se,se,ce,
ixquihuacan_trabajo,13,0,1,1,0,las,las,las,las,las,
ixquihuacan_trabajo,13,0,1,1,0,nueve,nueve,nueve,nueve,nueve,
ixquihuacan_trabajo,13,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,13,0,1,0,0,setlami,setlami,setlami,setlami,cetlami,
ixquihuacan_trabajo,13,0,1,0,0,non,non,non,non,non,
ixquihuacan_trabajo,13,0,1,1,0,oras,oras,oras,oras,oras,
ixquihuacan_trabajo,13,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,13,0,1,0,0,sekitamachiwa,sekitamachiwa,sequitamachiua,sekitamachiua,cequitamachihua,
ixquihuacan_trabajo,13,0,1,1,0,a,a,a,a,a,
ixquihuacan_trabajo,13,0,1,1,0,kilo,kilo,kilo,kilo,kilo,
ixquihuacan_trabajo,13,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,14,0,1,0,0,Wan,wan,uan,uan,huan,
ixquihuacan_trabajo,14,0,1,1,0,mientras,mientras,mientras,mientras,mientras,
ixquihuacan_trabajo,14,0,1,0,0,nikah,nikah,nicah,nikaj,nicah,
ixquihuacan_trabajo,14,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,14,0,1,0,0,o,o,o,o,o,
ixquihuacan_trabajo,14,0,1,0,0,setlanki,setlanki,setlanqui,setlanki,cetlanqui,
ixquihuacan_trabajo,14,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,14,0,1,0,0,ok,ok,oc,ok,oc,
ixquihuacan_trabajo,14,0,1,0,0,kanakih,kanakih,canaquih,kanakij,canaquih,
ixquihuacan_trabajo,14,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,14,0,1,0,0,tlen,tlen,tlen,tlen,tlen,
ixquihuacan_trabajo,14,0,1,0,0,poliwi,poliwi,poliui,poliui,polihui,
ixquihuacan_trabajo,14,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,15,0,1,0,0,Ompa,ompa,ompa,ompa,ompa,
ixquihuacan_trabajo,15,0,1,0,0,oksipa,oksipa,occipa,oksipa,occipa,
ixquihuacan_trabajo,15,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,15,0,1,0,0,sepewi,sepewi,sepeui,sepeui,cepehui,
ixquihuacan_trabajo,15,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,15,0,1,0,0,sekitlasa,sekitlasa,sequitlasa,sekitlasa,cequitlaza,
ixquihuacan_trabajo,15,0,1,1,0,más,más,más,más,más,
ixquihuacan_trabajo,15,0,1,1,0,que,que,que,que,que,
ixquihuacan_trabajo,15,0,1,1,0,nada,nada,nada,nada,nada,
ixquihuacan_trabajo,15,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,16,0,1,1,0,Más,Más,Más,Más,Más,
ixquihuacan_trabajo,16,0,1,0,0,oksipa,oksipa,occipa,oksipa,occipa,
ixquihuacan_trabajo,16,0,1,1,0,igual,igual,igual,igual,igual,
ixquihuacan_trabajo,16,0,1,0,0,ehko,ehko,ehco,ejko,ehco,
ixquihuacan_trabajo,16,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,16,0,1,1,0,Mario,Mario,Mario,Mario,Mario,
ixquihuacan_trabajo,16,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,17,0,1,0,0,N,n,n,n,n,
ixquihuacan_trabajo,17,0,1,0,0,ompa,ompa,ompa,ompa,ompa,
ixquihuacan_trabajo,17,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,17,0,1,0,0,pewi,pewi,peui,peui,pehui,
ixquihuacan_trabajo,17,0,1,1,0,lo,lo,lo,lo,lo,
ixquihuacan_trabajo,17,0,1,1,0,que,que,que,que,que,
ixquihuacan_trabajo,17,0,1,1,0,es,es,es,es,es,
ixquihuacan_trabajo,17,0,1,0,0,sekipewi,sekipewi,sequipeui,sekipeui,cequipehui,
ixquihuacan_trabajo,17,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,17,0,1,1,1,sekidesarmaroa,sekidesarmaroa,sequidesarmaroa,sequidesarmaroa,sequidesarmaroa,
ixquihuacan_trabajo,17,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,17,0,1,1,0,máquina,máquina,máquina,máquina,máquina,
ixquihuacan_trabajo,17,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,17,0,1,1,0,porque,porque,porque,porque,porque,
ixquihuacan_trabajo,17,0,1,0,0,ompa,ompa,ompa,ompa,ompa,
ixquihuacan_trabajo,17,0,1,1,0,ahora,ahora,ahora,ahora,ahora,
ixquihuacan_trabajo,17,0,1,1,0,sí,sí,sí,sí,sí,
ixquihuacan_trabajo,17,0,1,0,0,kikamakwitok,kikamakwitok,quicamacuitoc,kikamakuitok,quicamacuitoc,
ixquihuacan_trabajo,17,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,17,0,1,0,0,tixtli,tixtli,tixtli,tixtli,tixtli,
ixquihuacan_trabajo,17,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,17,0,1,0,0,wan,wan,uan,uan,huan,
ixquihuacan_trabajo,17,0,1,0,0,tla,tla,tla,tla,tla,
ixquihuacan_trabajo,17,0,1,0,0,amo,amo,amo,amo,amo,
ixquihuacan_trabajo,17,0,1,0,0,sekikixtilis,sekikixtilis,sequiquixtilis,sekikixtilis,cequiquixtiliz,
ixquihuacan_trabajo,17,0,1,0,0,xokoya,xokoya,xocoya,xokoya,xocoya,
ixquihuacan_trabajo,17,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,18,0,1,0,0,Nochi,nochi,nochi,nochi,nochi,
ixquihuacan_trabajo,18,0,1,0,0,itlakawi,itlakawi,itlacaui,itlakaui,itlacahui,
ixquihuacan_trabajo,18,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,18,0,1,0,0,tixtli,tixtli,tixtli,tixtli,tixtli,
ixquihuacan_trabajo,18,0,1,0,0,wan,wan,uan,uan,huan,
ixquihuacan_trabajo,18,0,1,1,0,ahora,ahora,ahora,ahora,ahora,
ixquihuacan_trabajo,18,0,1,1,0,sí,sí,sí,sí,sí,
ixquihuacan_trabajo,18,0,1,0,0,akmo,akmo,acmo,akmo,acmo,
ixquihuacan_trabajo,18,0,1,0,0,sekinikis,sekinikis,sequiniquis,sekinikis,cequiniquiz,
ixquihuacan_trabajo,18,0,1,0,0,tla,tla,tla,tla,tla,
ixquihuacan_trabajo,18,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,18,0,1,0,0,o,o,o,o,o,
ixquihuacan_trabajo,18,0,1,0,0,xokokak,xokokak,xococac,xokokak,xococac,
ixquihuacan_trabajo,18,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,18,0,1,0,0,amo,amo,amo,amo,amo,
ixquihuacan_trabajo,18,0,1,0,0,sekiniki,sekiniki,sequiniqui,sekiniki,cequiniqui,
ixquihuacan_trabajo,18,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,19,0,1,1,0,Entonces,Entonces,Entonces,Entonces,Entonces,
ixquihuacan_trabajo,19,0,1,0,0,pewis,pewis,peuis,peuis,pehuiz,
ixquihuacan_trabajo,19,0,1,0,0,sekixtilia,sekixtilia,sequixtilia,sekixtilia,cequixtilia,
ixquihuacan_trabajo,19,0,1,0,0,nochi,nochi,nochi,nochi,nochi,
ixquihuacan_trabajo,19,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,19,0,1,1,0,después,después,después,después,después,
ixquihuacan_trabajo,19,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,19,0,1,0,0,tla,tla,tla,tla,tla,
ixquihuacan_trabajo,19,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,19,0,1,0,0,o,o,o,o,o,
ixquihuacan_trabajo,19,0,1,0,0,sekixtileh,sekixtileh,sequixtileh,sekixtilej,cequixtileh,
ixquihuacan_trabajo,19,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,19,0,1,0,0,sekimaniloa,sekimaniloa,sequimaniloa,sekimaniloa,cequimaniloa,
ixquihuacan_trabajo,19,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,19,0,1,0,0,sekitlalilia,sekitlalilia,sequitlalilia,sekitlalilia,cequitlalilia,
ixquihuacan_trabajo,19,0,1,0,0,chihchikichih,chihchikichih,chihchiquichih,chijchikichij,chihchiquichih,
ixquihuacan_trabajo,19,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,19,0,1,0,0,tinix,tinix,tinix,tinix,tinix,
ixquihuacan_trabajo,19,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,20,0,1,0,0,sekewa,sekewa,sequeua,sekeua,cequehua,
ixquihuacan_trabajo,20,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,20,0,1,1,1,seconservaroa,seconservaroa,seconservaroa,seconservaroa,seconservaroa,
ixquihuacan_trabajo,20,0,1,0,0,itich,itich,itich,itich,itich,
ixquihuacan_trabajo,20,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,20,0,1,1,0,refrigerador,refrigerador,refrigerador,refrigerador,refrigerador,
ixquihuacan_trabajo,20,0,1,1,0,para,para,para,para,para,
ixquihuacan_trabajo,20,0,1,1,0,que,que,que,que,que,
ixquihuacan_trabajo,20,0,1,0,0,amo,amo,amo,amo,amo,
ixquihuacan_trabajo,20,0,1,0,0,itlakawi,itlakawi,itlacaui,itlakaui,itlacahui,
ixquihuacan_trabajo,20,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,21,0,1,0,0,Wan,wan,uan,uan,huan,
ixquihuacan_trabajo,21,0,1,0,0,ohkon,ohkon,ohcon,ojkon,ohcon,
ixquihuacan_trabajo,21,0,1,0,0,sekipahpaka,sekipahpaka,sequipahpaca,sekipajpaka,cequipahpaca,
ixquihuacan_trabajo,21,0,1,0,0,kwaltsih,kwaltsih,cualtzih,kualtsij,cualtzih,
ixquihuacan_trabajo,21,0,1,1,0,después,después,después,después,después,
ixquihuacan_trabajo,21,0,1,0,0,sekarmaroa,sekarmaroa,secarmaroa,sekarmaroa,cecarmaroa,
ixquihuacan_trabajo,21,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,21,0,1,1,0,después,después,después,después,después,
ixquihuacan_trabajo,21,0,1,0,0,sekichihchipawa,sekichihchipawa,sequichihchipaua,sekichijchipaua,cequichihchipahua,
ixquihuacan_trabajo,21,0,1,0,0,n,n,n,n,n,
ixquihuacan_trabajo,21,0,1,1,0,máquina,máquina,máquina,máquina,máquina,
ixquihuacan_trabajo,21,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,21,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,21,0,1,1,0,después,después,después,después,después,
ixquihuacan_trabajo,21,0,1,0,0,kachi,kachi,cachi,kachi,cachi,
ixquihuacan_trabajo,21,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,21,0,1,0,0,tiotlak,tiotlak,tiotlac,tiotlak,tiotlac,
ixquihuacan_trabajo,21,0,1,0,0,setlachtoka,setlachtoka,setlachtoca,setlachtoka,cetlachtoca,
ixquihuacan_trabajo,21,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,22,0,1,0,0,Pewi,pewi,peui,peui,pehui,
ixquihuacan_trabajo,22,0,1,0,0,ehkoh,ehkoh,ehcoh,ejkoj,ehcoh,
ixquihuacan_trabajo,22,0,1,0,0,wan,wan,uan,uan,huan,
ixquihuacan_trabajo,22,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,22,0,1,0,0,pewi,pewi,peui,peui,pehui,
ixquihuacan_trabajo,22,0,1,0,0,sekinkwatiki,sekinkwatiki,sequincuatiqui,sekinkuatiki,cequincuatiqui,
ixquihuacan_trabajo,22,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,23,0,1,0,0,ahmo,ahmo,ahmo,ajmo,ahmo,
ixquihuacan_trabajo,23,0,1,0,0,kin,kin,quin,kin,quin,
ixquihuacan_trabajo,23,0,1,0,0,sekimati,sekimati,sequimati,sekimati,cequimati,
ixquihuacan_trabajo,23,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,24,0,1,0,0,Onkah,onkah,oncah,onkaj,oncah,
ixquihuacan_trabajo,24,0,1,0,0,wan,wan,uan,uan,huan,
ixquihuacan_trabajo,24,0,1,0,0,sekintlanamakiltihtok,sekintlanamakiltihtok,sequintlanamaquiltihtoc,sekintlanamakiltijtok,cequintlanamaquiltihtoc,
ixquihuacan_trabajo,24,0,1,0,0,inwah,inwah,inuah,inuaj,inhuah,
ixquihuacan_trabajo,24,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,25,0,1,0,0,tehwan,tehwan,tehuan,tejuan,tehhuan,
ixquihuacan_trabajo,25,0,1,0,0,akmo,akmo,acmo,akmo,acmo,
ixquihuacan_trabajo,25,0,1,0,0,tlenoh,tlenoh,tlenoh,tlenoj,tlenoh,
ixquihuacan_trabajo,25,0,1,0,0,sa,sa,sa,sa,za,
ixquihuacan_trabajo,25,0,1,0,0,yeh,yeh,yeh,yej,yeh,
ixquihuacan_trabajo,25,0,1,0,0,sekintlanamakiltihtok,sekintlanamakiltihtok,sequintlanamaquiltihtoc,sekintlanamakiltijtok,cequintlanamaquiltihtoc,
ixquihuacan_trabajo,25,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,25,0,1,0,0,amo,amo,amo,amo,amo,
ixquihuacan_trabajo,25,0,1,0,0,sekichiwa,sekichiwa,sequichiua,sekichiua,cequichihua,
ixquihuacan_trabajo,25,0,1,0,0,ok,ok,oc,ok,oc,
ixquihuacan_trabajo,25,0,1,0,0,se,se,se,se,ce,
ixquihuacan_trabajo,25,0,1,1,0,cosa,cosa,cosa,cosa,cosa,
ixquihuacan_trabajo,25,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,26,0,1,1,0,pero,pero,pero,pero,pero,
ixquihuacan_trabajo,26,0,1,1,0,casi,casi,casi,casi,casi,
ixquihuacan_trabajo,26,0,1,1,0,siempre,siempre,siempre,siempre,siempre,
ixquihuacan_trabajo,26,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,26,0,1,0,0,tiotlak,tiotlak,tiotlac,tiotlak,tiotlac,
ixquihuacan_trabajo,26,0,1,1,0,ya,ya,ya,ya,ya,
ixquihuacan_trabajo,26,0,1,0,0,sekitlalia,sekitlalia,sequitlalia,sekitlalia,cequitlalia,
ixquihuacan_trabajo,26,0,1,0,0,nixkomitl,nixkomitl,nixcomitl,nixkomitl,nixcomitl,
ixquihuacan_trabajo,26,0,1,1,0,para,para,para,para,para,
ixquihuacan_trabajo,26,0,1,0,0,kwalkah,kwalkah,cualcah,kualkaj,cualcah,
ixquihuacan_trabajo,26,0,1,0,0,oksipa,oksipa,occipa,oksipa,occipa,
ixquihuacan_trabajo,26,0,1,0,0,setlapixkiltia,setlapixkiltia,setlapixquiltia,setlapixkiltia,cetlapixquiltia,
ixquihuacan_trabajo,26,0,1,0,0,.,.,.,.,.,
ixquihuacan_trabajo,27,0,1,1,0,No,No,No,No,No,
ixquihuacan_trabajo,27,0,1,1,0,sé,sé,sé,sé,sé,
ixquihuacan_trabajo,27,0,1,0,0,",",",",",",",",",",
ixquihuacan_trabajo,27,0,1,1,0,cualquier,cualquier,cualquier,cualquier,cualquier,
ixquihuacan_trabajo,27,0,1,1,0,cosa,cosa,cosa,cosa,cosa,
ixquihuacan_trabajo,27,0,1,0,0,o,o,o,o,o,
ixquihuacan_trabajo,27,0,1,0,0,kistiwitskeh,kistiwitskeh,quistiuitsqueh,kistiuitskej,quiztihuitzqueh,
ixquihuacan_trabajo,27,0,1,0,0,",",",",",",",",",",
